-141.29,0.14074,96.694
-141.28,0.14343,96.703
-140.87,0.077527,95.833
-140.56,-0.39985,94.798
-140.44,-0.34818,94.931
-140.28,-0.57375,94.572
-140.1,-0.88785,94.246
-140.08,-0.87838,94.268
-140.11,-0.93899,94.212
-140.19,-1.0773,94.158
-140.15,-1.051,94.2
-140.32,-0.9428,94.248
-140.25,-0.11486,94.963
-140.42,-0.19218,94.747
-140.39,0.52932,95.483
-140.42,0.51268,95.435
-140.38,1.2002,96.416
-140.47,1.3837,96.613
-140.47,1.3814,96.607
-140.47,1.6438,96.78
-140.47,2.0293,96.701
-140.47,2.0293,96.701
-140.53,2.0745,96.565
-139.8,0.88986,98.005
-139.76,0.90224,98.054
-137.05,-1.788,102.17
-134.58,-4.3814,104.79
-134.57,-4.3624,104.79
-135.38,-3.4452,103.3
-135.43,-2.8414,103.66
-135.25,-2.8117,103.96
-134.65,-2.6091,105.31
-134.63,-2.4191,105.67
-134.65,-2.419,105.64
-134.77,-3.6446,102.89
-136.54,-1.2692,100.92
-136.54,-1.2692,100.92
-137.37,0.25137,99.385
-137.98,1.5353,98.105
-137.98,1.5353,98.105
-138.12,2.4095,97.413
-137.34,3.3592,96.95
-137.34,3.3592,96.95
-136.5,4.3651,96.892
-135.63,6.2116,97.577
-135.61,6.2142,97.601
-134.39,8.5193,98.458
-132.43,4.3511,95.062
-132.43,4.3469,95.049
-131.1,4.8035,94.832
-131.47,4.8363,94.768
-131.48,4.8356,94.762
-132.95,4.5237,94.731
-134.77,9.6733,98.616
-134.74,9.6766,98.641
-137.06,6.8183,97.895
-138.61,5.2217,97.624
-138.62,5.213,97.595
-139.23,4.4398,97.395
-139.76,3.989,97.334
-139.76,3.989,97.334
-139.96,3.8416,97.293
-139.96,3.8416,97.293
-140.15,3.4683,97.026
-140.77,2.8385,96.925
-140.77,2.8385,96.925
-140.88,2.7743,96.966
-140.98,2.6428,96.833
-140.98,2.6428,96.833
-141,2.5896,96.799
-140.96,2.6019,96.852
-141.01,2.5363,96.762
-141.02,2.5258,96.793
-141.02,2.5258,96.793
-141.07,2.4887,96.811
-141.23,2.2019,96.818
-141.23,2.2019,96.818
-141.36,1.6567,97.004
-141.36,1.6567,97.004
-141.52,0.96111,97.248
-141.62,0.41902,97.542
-141.62,0.41902,97.542
-141.42,-0.92405,98.67
-141.4,-2.0862,99.482
-141.4,-2.0862,99.482
-143.97,-3.4698,100.16
-146.49,-5.0528,101.26
-146.49,-5.0528,101.26
-148.24,-5.9245,101.69
-148.24,-5.9245,101.69
-148.28,-5.851,101.65
-147.49,-5.4272,101.57
-147.49,-5.4272,101.57
-146.09,-4.6916,101.48
-144.91,-4.0995,101.55
-144.91,-4.0995,101.55
-144.24,-3.5538,101.35
-144.24,-3.5538,101.35
-144.19,-3.0771,100.9
-144.26,-2.7746,100.47
-144.26,-2.7746,100.47
-144.35,-2.6907,100.29
-144.39,-2.4174,99.982
-144.39,-2.4174,99.982
-144.44,-2.3565,99.844
-144.43,-2.3362,99.908
-144.43,-2.3362,99.908
-144.51,-2.3171,99.855
-144.51,-2.3171,99.855
-144.61,-2.3611,99.842
-144.71,-2.4585,99.882
-144.71,-2.4585,99.882
-144.93,-2.7224,99.929
-145.53,-3.2604,99.764
-145.53,-3.2604,99.764
-146.03,-3.5743,99.651
-146.03,-3.5743,99.651
-146.36,-3.8053,99.774
-146.66,-4.0894,99.912
-146.66,-4.0894,99.912
-147.58,-4.7042,100.3
-148.32,-5.2756,100.94
-148.32,-5.2756,100.94
-150.06,-6.038,101.9
-152.44,-5.9147,101.88
-152.43,-5.9172,101.89
-154.77,-5.9454,101.77
-155.77,-5.8536,101.79
-155.77,-5.8536,101.79
-155.7,-5.8224,101.77
-155.7,-5.8224,101.77
-154.9,-5.8394,101.71
-154.35,-5.7857,101.65
-154.35,-5.7857,101.65
-154.19,-5.71,101.65
-154.06,-5.6902,101.59
-154.06,-5.6902,101.59
-153.79,-5.539,101.5
-153.12,-5.5239,101.46
-153.12,-5.5239,101.46
-152.22,-5.472,101.39
-152.22,-5.472,101.39
-150.7,-5.4665,101.42
-148.83,-4.3269,100.39
-148.88,-4.3571,100.31
-148.18,-3.856,100.09
-148.13,-3.6986,100.01
-148.14,-3.7097,99.992
-148.21,-3.7142,99.981
-148.15,-3.6594,99.912
-148.16,-3.673,99.896
-147.79,-3.2132,99.557
-146.47,-2.2844,99.431
-146.47,-2.2844,99.431
-144.72,-1.0109,99.01
-144.75,-1.0197,98.961
-143.33,0.25081,98.569
-142.79,0.7945,98.573
-142.79,0.7945,98.573
-142.82,0.80907,98.612
-142.87,0.79523,98.604
-142.87,0.79523,98.604
-142.87,0.82756,98.582
-142.87,0.82756,98.582
-142.86,0.87309,98.581
-142.84,0.94907,98.561
-142.84,0.94805,98.564
-142.86,1.1537,98.375
-142.85,1.429,98.241
-142.85,1.429,98.241
-142.78,1.6732,98.253
-142.76,2.0026,98.156
-142.76,2.0026,98.156
-142.62,2.4275,98.19
-142.62,2.4275,98.19
-142.4,3.0317,98.396
-142.15,3.8637,98.789
-142.15,3.8637,98.789
-142.05,4.6368,99.151
-141.95,5.6115,99.731
-141.9,5.6311,99.788
-141.79,6.4839,100.3
-141.75,6.4993,100.35
-141.68,6.9582,100.68
-141.65,7.1606,100.8
-141.65,7.1606,100.8
-141.65,7.3371,100.91
-141.6,7.5894,101.1
-141.6,7.5896,101.1
-141.37,9.119,102.13
-141.05,3.3812,97.098
-141.07,3.3626,97.032
-140.55,4.1749,97.008
-140.21,4.5686,97.033
-140.21,4.5686,97.033
-140.11,4.7608,97.032
-140.1,4.7603,97.046
-140.13,4.7897,97.043
-140.17,4.7787,97.032
-140.17,4.7787,97.032
-140.2,4.7767,96.994
-140.19,4.7885,97.02
-140.19,4.7885,97.02
-140.19,4.7799,97.029
-140.19,4.7799,97.029
-140.28,4.6948,97.016
-140.46,4.5304,96.987
-140.46,4.5295,96.982
-140.54,4.4536,96.952
-140.62,4.3892,96.872
-140.61,4.3922,96.885
-140.68,4.2852,96.826
-140.66,4.2919,96.854
-140.76,3.9198,96.812
-140.78,6.6247,99.811
-140.75,6.6293,99.842
-141.14,3.432,98.061
-141.07,1.606,98.473
-141.28,1.5539,98.186
-141.34,0.67756,98.528
-141.3,0.2362,98.927
-141.3,0.2362,98.927
-141.04,-0.61703,99.614
-140.85,-1.0975,99.998
-140.84,-1.0953,100.02
-140.77,-1.5735,99.845
-140.74,-1.5684,99.876
-140.79,-1.857,99.095
-141.08,-2.0514,98.715
-141.08,-2.0514,98.715
-140.96,-2.4421,98.934
-140.59,-2.9429,99.377
-140.58,-2.9392,99.391
-139.97,-3.3477,99.218
-138.44,-3.564,99.211
-138.44,-3.564,99.211
-136.99,-3.7101,99.045
-135.28,-3.4124,98.632
-135.28,-3.4124,98.632
-134.05,-4.0956,98.676
-134,-4.0719,98.724
-133.69,-4.3708,98.932
-133.42,-4.6745,99.468
-133.43,-4.6544,99.462
-133.83,-5.0189,99.289
-134.94,-5.2213,100.76
-134.96,-5.1583,100.74
-135.07,-5.0184,101.28
-135.1,-4.7627,101.47
-135.1,-4.6789,101.47
-135.32,-4.7256,101.44
-135.05,-4.6054,101.39
-135.03,-4.3639,101.42
-134.42,-4.1109,101.29
-134.42,-4.1109,101.29
-134.22,-4.0309,101.28
-133.9,-4.2013,100.63
-133.84,-4.2603,100.68
-133.92,-4.2333,100.73
-134.1,-4.5524,100.56
-134.1,-4.6149,100.56
-134.14,-4.5376,100.5
-134.29,-4.7575,100.31
-134.24,-4.9565,100.36
-134.29,-4.8547,100.38
-134.41,-5.0651,100.23
-134.39,-5.0627,100.3
-132.33,-4.8264,99.739
-132.3,-4.794,99.775
-128.35,-4.2706,98.927
-123.94,-3.6941,97.557
-124.4,-3.6512,97.05
-121.31,-3.2528,95.955
-119.88,-3.0306,95.006
-119.78,-3.0307,95.1
-118.13,-2.6815,94.189
-116.57,-2.4371,93.287
-116.52,-2.4351,93.324
-114.35,-2.1029,92.375
-112.18,-1.7982,91.489
-112.49,-1.7521,91.117
-110.02,-1.2974,90.424
-107.31,-0.53747,88.877
-107.3,-0.54265,88.888
-105.82,1.0701,84.978
-105.93,2.9213,81.905
-105.88,2.9184,81.936
-105.89,3.6725,81.473
-105.75,3.9772,81.361
-105.75,3.9772,81.361
-105.76,4.2334,81.268
-105.76,4.2334,81.268
-105.55,4.549,81.148
-105.52,5.1287,80.945
-105.52,5.1287,80.945
-104.7,5.3356,81.973
-103.4,4.5277,83.669
-103.44,4.5328,83.624
-103.26,3.5439,85.173
-104.93,2.7892,85.667
-104.93,2.7892,85.667
-105.71,2.3308,86.175
-106.28,2.0325,86.832
-106.29,2.0343,86.824
-106.2,1.8015,87.297
-106.18,1.8002,87.305
-106.19,1.8228,87.34
-106.34,1.9778,87.394
-106.34,1.9778,87.394
-107.06,1.9842,87.669
-108.49,1.6492,88.103
-108.49,1.6492,88.103
-109.72,1.2595,88.43
-109.72,1.2595,88.43
-111.34,0.84801,88.773
-112.91,0.66399,88.962
-112.91,0.66399,88.962
-113.68,0.63371,89.179
-114.05,0.53733,89.396
-114.05,0.53733,89.396
-114.56,0.71754,88.896
-115.15,1.2218,87.423
-115.14,1.2226,87.43
-115.57,1.6526,86.483
-115.58,1.9311,86.059
-115.58,1.9311,86.059
-115.5,2.1623,85.88
-115.5,2.1623,85.88
-115.48,2.1113,85.914
-114.1,1.0678,88.337
-114.18,1.0796,88.261
-113.89,0.6125,89.198
-113.36,0.14418,90.54
-113.38,0.15179,90.518
-113.54,0.057167,90.532
-113.38,-0.13726,91.146
-113.37,-0.13669,91.156
-112.69,-0.51461,92.937
-112.89,-0.46083,92.728
-112.9,-0.45162,93.714
-113.13,-0.39745,93.866
-113.02,-0.41807,93.967
-113.01,-0.3726,94.88
-113.11,-0.038141,95.411
-113.14,-0.034352,95.38
-112.93,0.14472,95.709
-112.89,0.36445,95.953
-112.89,0.36445,95.953
-113.39,0.69213,96.804
-113.94,0.87217,97.136
-113.94,0.87217,97.136
-114.12,0.94996,97.368
-114.26,1.1399,97.207
-114.15,1.0941,97.332
-114.2,1.1272,97.221
-114.2,1.1272,97.221
-114.2,0.97407,97.036
-113.83,0.72423,96.517
-113.83,0.72423,96.517
-113.09,0.74896,96.041
-113.01,0.72477,95.855
-113.01,0.72477,95.855
-112.95,0.62996,95.744
-113.01,0.5206,95.593
-112.98,0.51375,95.622
-113.19,0.35501,95.376
-113.14,0.3421,95.432
-113.4,0.17149,95.135
-113.6,-0.18564,94.682
-113.57,-0.19033,94.714
-114.05,-0.64222,94.2
-114.53,-0.91468,93.711
-114.45,-0.92265,93.787
-114.78,-1.324,93.326
-114.89,-1.5335,93.12
-114.87,-1.5318,93.139
-114.99,-1.7801,92.761
-115.04,-1.8837,92.652
-115.04,-1.8837,92.652
-114.95,-2.0161,92.607
-115.1,-2.0005,92.441
-114.32,-2.1687,92.22
-114.47,-2.0877,91.688
-114.3,-2.1011,91.851
-114.32,-2.0856,91.737
-114.07,-2.0917,91.692
-114.14,-2.081,91.623
-113.48,-2.1206,90.872
-113.15,-2.063,90.354
-113.12,-2.0653,90.382
-112.9,-2.0042,90.111
-112.71,-1.9225,89.903
-112.76,-1.9219,89.856
-112.7,-1.8754,89.855
-112.68,-1.8632,89.796
-112.68,-1.8632,89.796
-112.65,-1.8351,89.7
-112.65,-1.8351,89.7
-112.71,-1.8169,89.33
-112.67,-1.784,89.06
-112.67,-1.784,89.06
-112.61,-1.7673,88.954
-112.16,-1.746,88.774
-112.16,-1.746,88.774
-112.04,-1.7049,88.46
-111.67,-1.6571,88.327
-111.67,-1.6571,88.327
-111.32,-1.5925,87.872
-111.32,-1.5925,87.872
-110.53,-1.4256,87.644
-110.13,-1.3727,87.412
-110.11,-1.373,87.426
-109.37,-1.253,87.145
-108.66,-1.1333,86.831
-108.65,-1.1341,86.844
-107.98,-1.0037,86.548
-107.35,-0.91692,86.189
-107.33,-0.9181,86.205
-106.7,-0.83149,85.978
-106.28,-0.69483,85.904
-106.28,-0.69483,85.904
-105.88,-0.63142,85.886
-105.93,-0.62465,85.841
-105.74,-0.57862,85.859
-105.55,-0.54803,85.818
-105.58,-0.54648,85.793
-105.41,-0.50954,85.738
-105.17,-0.48002,85.637
-105.17,-0.48002,85.637
-104.99,-0.42773,85.524
-104.99,-0.42773,85.524
-104.89,-0.39038,85.514
-104.8,-0.34248,85.546
-104.81,-0.34686,85.543
-104.8,-0.3344,85.543
-104.66,-0.26863,85.617
-104.68,-0.27444,85.604
-104.63,-0.16266,85.664
-104.71,-0.15724,85.597
-104.74,0.05019,85.581
-104.68,0.42767,85.56
-104.68,0.42767,85.56
-104.63,0.53187,85.528
-104.61,0.55555,85.563
-104.61,0.55555,85.563
-104.63,0.55886,85.577
-104.64,0.5746,85.608
-104.64,0.5746,85.608
-104.65,0.56883,85.641
-104.65,0.56883,85.641
-104.66,0.55327,85.695
-104.78,0.52809,85.782
-104.76,0.52471,85.795
-105.08,0.35041,85.789
-105.59,0.022472,85.565
-105.59,0.022472,85.565
-106.67,-0.1045,85.803
-108.14,-0.30362,85.999
-108.14,-0.30362,85.999
-109.5,-0.46787,86.657
-110.43,-0.49279,86.987
-110.43,-0.49279,86.987
-110.61,-0.25977,87.011
-110.61,-0.25977,87.011
-110.67,-0.028116,87.022
-110.9,0.10404,87.3
-110.9,0.10404,87.3
-110.9,-0.0069258,87.387
-110.84,-0.086954,87.575
-110.84,-0.086954,87.575
-110.81,0.25813,87.621
-110.86,0.5542,87.811
-110.86,0.5542,87.811
-111.34,0.98211,88.24
-111.34,0.98211,88.24
-112.33,1.2048,88.609
-114.01,1.2544,89.52
-114.04,1.2558,89.491
-115.48,1.236,90.439
-116.48,1.0297,90.939
-116.48,1.0297,90.939
-116.95,1.0339,91.197
-116.85,1.2213,91.262
-116.85,1.2213,91.262
-115.74,1.282,91.077
-115.74,1.282,91.077
-115.09,1.1914,90.944
-114.51,1.1425,90.608
-114.51,1.1425,90.608
-113.76,1.0179,90.216
-113.66,0.45655,90.005
-113.66,0.45655,90.005
-113.51,-0.10709,90.021
-113.46,-0.55938,89.981
-113.46,-0.55938,89.981
-113.49,-1.0199,89.926
-113.49,-1.0199,89.926
-113.41,-1.488,89.936
-113.38,-1.8715,89.982
-113.38,-1.864,89.979
-113.28,-1.9798,89.812
-113.23,-2.0068,89.699
-113.23,-2.0068,89.699
-113.25,-1.9211,89.609
-113.25,-2.0816,89.585
-113.22,-2.0444,89.611
-113.25,-2.1741,89.566
-113.15,-2.4248,89.628
-113.16,-2.4171,89.615
-112.95,-2.6583,89.642
-112.97,-2.6475,89.627
-112.7,-3.0841,89.658
-112.5,-3.3094,89.97
-112.49,-3.2802,89.983
-112.39,-3.3345,89.733
-112.45,-3.256,89.431
-112.43,-3.2627,89.45
-112.38,-3.0558,89.165
-112.4,-2.9113,88.85
-112.38,-2.9272,88.868
-112.43,-2.782,88.745
-112.58,-2.2944,88.561
-112.57,-2.3188,88.564
-112.55,-1.8833,88.776
-112.55,-1.3589,88.934
-112.55,-1.3589,88.934
-112.25,-0.98224,89.044
-111.76,-0.63656,88.994
-111.76,-0.63656,88.994
-111.54,-0.38521,89.052
-111.05,-0.040728,88.955
-111.05,-0.040728,88.955
-110.68,0.41457,88.936
-110.68,0.41457,88.936
-110.67,0.81017,88.959
-110.67,1.2542,89.059
-110.67,1.2542,89.059
-110.66,1.7934,89.212
-110.83,3.2869,89.936
-110.84,3.2884,89.921
-111.08,5.153,90.727
-113.73,11.012,90.267
-113.74,10.988,90.182
-110.34,4.1331,91.681
-109.98,4.0514,92.071
-109.47,3.5613,92.572
-108.59,3.5292,92.132
-108.59,3.5289,92.131
-108.06,3.6464,91.831
-107.75,3.7899,91.701
-107.75,3.7899,91.701
-106.66,4.2663,91.1
-105.25,4.6264,90.419
-105.24,4.6241,90.421
-104.34,4.749,90.072
-103.12,4.9502,89.43
-103.12,4.9502,89.43
-101.98,5.0195,88.706
-101.98,5.0195,88.706
-100.95,4.953,88.076
-99.994,5.0098,87.313
-99.994,5.0098,87.313
-99.029,5.0363,86.54
-98.119,5.4067,85.805
-98.119,5.4067,85.805
-97.261,5.7858,85.185
-96.231,6.0952,84.57
-96.234,6.0955,84.567
-95.285,6.2157,83.902
-94.497,6.5094,83.355
-94.499,6.5096,83.353
-93.727,7.038,82.75
-93.727,7.038,82.75
-93.318,7.3044,82.327
-93.257,7.2762,82.152
-93.257,7.2762,82.152
-93.343,7.163,81.97
-93.351,7.1767,81.926
-93.351,7.1767,81.926
-93.415,7.0981,81.878
-93.56,7.0183,81.857
-93.56,7.0183,81.857
-94.138,6.6044,82.124
-94.138,6.6044,82.124
-94.149,6.5554,82.09
-94.609,6.2818,82.369
-94.605,6.281,82.371
-95.222,5.7098,82.646
-95.057,5.7451,82.561
-95.057,5.7451,82.561
-94.544,6.1011,82.237
-93.811,6.74,81.974
-93.811,6.74,81.974
-93.374,7.0556,81.922
-93.374,7.0556,81.922
-92.993,7.4182,81.761
-92.853,7.6864,81.76
-92.853,7.6864,81.76
-92.551,7.983,81.88
-92.368,8.1883,82.076
-92.368,8.1883,82.076
-92.157,8.4494,82.454
-92.062,8.7141,82.804
-92.064,8.7145,82.802
-91.895,9.0404,83.126
-91.896,9.0405,83.125
-91.306,9.3824,83.055
-90.477,9.8766,82.83
-90.477,9.8766,82.83
-89.504,10.458,82.521
-88.448,11.199,82.287
-88.448,11.199,82.287
-87.614,11.99,82.279
-87.24,12.36,82.373
-87.24,12.36,82.373
-86.803,12.696,82.367
-86.695,12.874,82.529
-86.695,12.874,82.529
-86.628,12.86,82.63
-86.632,12.862,82.625
-86.61,13.014,82.909
-86.583,13.171,83.189
-86.583,13.171,83.189
-86.225,13.645,83.479
-85.854,14.12,83.755
-85.854,14.12,83.755
-85.69,14.135,83.787
-85.688,14.135,83.789
-85.563,14.036,83.823
-85.309,14.12,83.843
-85.309,14.12,83.843
-85.035,14.447,84.038
-83.952,15.495,84.013
-83.96,15.497,84.003
-82.714,16.392,83.564
-82.272,16.667,83.553
-82.272,16.667,83.553
-82.405,16.369,83.44
-82.844,16.201,83.369
-82.837,16.198,83.371
-83.551,15.844,83.51
-83.551,15.844,83.51
-84.459,15.371,83.784
-85.631,14.472,84.145
-85.631,14.472,84.145
-86.3,13.783,84.206
-87.057,13.003,84.253
-87.057,13.003,84.253
-87.361,12.628,84.184
-87.353,12.56,84.081
-87.353,12.56,84.081
-87.499,12.697,83.748
-87.499,12.697,83.748
-87.824,13.034,83.501
-88.053,13.151,83.388
-88.053,13.151,83.388
-88.104,13.331,83.562
-88.028,13.713,83.731
-88.028,13.713,83.731
-87.174,14.012,83.188
-85.531,15.433,82.654
-85.499,15.425,82.682
-83.664,16.819,81.761
-81.816,18.031,80.771
-81.79,18.026,80.795
-80.19,19.202,79.851
-80.172,19.199,79.868
-78.523,20.516,79.008
-77.567,21.283,78.366
-77.567,21.283,78.366
-77.168,21.611,77.923
-77.227,21.533,77.576
-77.225,21.533,77.577
-77.52,21.226,77.465
-77.617,20.944,77.291
-77.617,20.944,77.29
-77.725,20.774,77.176
-77.557,20.686,77.033
-77.557,20.686,77.033
-77.243,20.594,77.099
-77.243,20.594,77.099
-76.601,20.438,77.552
-76.295,20.377,77.676
-76.295,20.377,77.676
-75.591,20.121,78.267
-75.181,19.906,78.661
-75.182,19.906,78.659
-74.656,19.681,79.256
-73.715,19.096,80.431
-73.782,19.116,80.364
-73.661,19.124,80.547
-73.625,19.244,80.721
-73.627,19.245,80.717
-73.681,19.393,80.827
-73.682,19.393,80.825
-73.72,19.317,80.693
-73.683,19.31,80.672
-73.692,19.314,80.664
-73.643,19.306,80.648
-72.651,19.821,80.246
-72.651,19.821,80.246
-71.191,20.783,79.565
-69.472,21.822,78.774
-69.441,21.814,78.802
-67.406,23.202,77.762
-64.78,25.054,76.591
-64.78,25.054,76.59
-62.181,27.02,74.794
-61.845,28.685,72.617
-61.846,28.685,72.616
-62.658,29.623,71.098
-61.586,29.443,72.186
-61.586,29.443,72.186
-60.516,29.034,73.379
-60.5,29.028,73.384
-60.239,28.784,73.632
-60.091,28.697,73.63
-60.091,28.697,73.63
-59.711,28.648,73.727
-59.313,28.351,73.869
-59.316,28.351,73.863
-59.166,28.211,73.922
-58.624,28.309,73.795
-58.628,28.309,73.785
-58.583,28.32,73.733
-58.508,28.215,73.788
-58.505,28.216,73.789
-58.19,28.236,73.757
-56.8,28.412,73.727
-56.803,28.411,73.724
-56.674,29.358,72.845
-56.674,29.358,72.845
-55.894,29.768,72.513
-55.017,30.216,72.116
-55.015,30.216,72.117
-54.183,30.625,71.727
-53.25,31.098,71.364
-53.25,31.099,71.365
-52.442,31.371,71.243
-52.078,31.528,71.103
-52.077,31.528,71.103
-51.738,31.693,70.971
-50.134,32.453,70.512
-50.136,32.454,70.511
-47.846,33.077,69.986
-45.786,33.479,69.576
-45.787,33.481,69.575
-43.071,33.739,69.133
-43.071,33.739,69.133
-41.536,33.827,68.82
-40.799,33.815,68.683
-40.798,33.816,68.684
-40.676,33.816,68.622
-40.622,33.794,68.565
-40.621,33.791,68.564
-40.633,33.78,68.504
-40.645,33.762,68.443
-40.644,33.762,68.443
-40.675,33.74,68.396
-40.675,33.741,68.396
-40.474,33.817,68.227
-39.466,33.896,68.077
-39.465,33.897,68.077
-39.035,33.927,67.983
-38.762,33.916,67.905
-38.762,33.916,67.905
-38.418,33.981,67.773
-38.296,33.978,67.702
-38.296,33.978,67.702
-38.27,33.969,67.645
-38.274,33.947,67.584
-38.274,33.946,67.584
-38.291,33.955,67.526
-38.292,33.954,67.525
-38.376,34.228,67.215
-38.45,34.507,66.965
-38.448,34.507,66.966
-38.481,34.587,66.871
-37.913,34.835,66.698
-37.912,34.836,66.699
-35.723,35.265,66.481
-32.222,35.869,66.209
-32.222,35.869,66.209
-28.806,36.25,66.064
-25.359,36.842,65.942
-25.359,36.842,65.942
-23.783,37.403,65.907
-23.116,37.549,66.047
-23.116,37.549,66.047
-23.073,37.431,66.345
-23.073,37.431,66.345
-23.072,37.32,66.662
-23.016,37.234,66.978
-23.016,37.234,66.978
-22.942,37.192,67.26
-22.932,37.109,67.532
-22.932,37.109,67.532
-22.958,37.027,67.806
-23.237,36.821,68.111
-23.237,36.821,68.111
-23.422,36.666,68.468
-23.966,36.411,68.873
-23.966,36.411,68.873
-24.593,36.156,69.28
-25.022,36.027,69.631
-25.022,36.027,69.631
-25.042,35.999,69.848
-24.998,35.971,70.038
-24.998,35.971,70.038
-24.939,35.927,70.206
-24.902,35.846,70.373
-24.902,35.846,70.373
